[Fe/H]|RAJ2000|DEJ2000|Dist|deg
171.90979180000|+41.14699540000|-1.354|171.909791800|+41.146995400| 3.0137
007.33145822800|+06.47530399400|-1.348|007.331458228|+06.475303994| 0.9964
186.21457930000|+31.90802868000|-1.786|186.214579300|+31.908028680| 2.0809
034.09928672000|+06.18724374400|-0.924|034.099286720|+06.187243744| 2.0409
186.21636570000|+31.92710454000|-0.801|186.216365700|+31.927104540| 2.7779
201.55487470000|+30.95735736000|-1.911|201.554874700|+30.957357360| 1.7361
231.58168610000|+05.50139257500|-1.362|231.581686100|+05.501392575| 1.5498
225.57151390000|+31.22123578000|-2.606|225.571513900|+31.221235780| 1.8612
226.44087180000|+32.58989008000|-0.620|226.440871800|+32.589890080| 2.4660
221.19735250000|+38.58053081000|-0.671|221.197352500|+38.580530810| 2.5873
179.60948410000|+07.08654217400|-1.006|179.609484100|+07.086542174| 1.4362
178.55581130000|+05.81617842700|-2.506|178.555811300|+05.816178427| 1.4228
226.98221410000|+32.20775492000|-0.562|226.982214100|+32.207754920| 1.7963
227.47356490000|+32.17380395000|-1.563|227.473564900|+32.173803950| 3.7477
124.84028710000|+65.55889699000|-1.022|124.840287100|+65.558896990| 2.9567
244.45314970000|+19.24790672000|-2.076|244.453149700|+19.247906720| 1.6514
189.00777990000|+30.92740008000|-2.157|189.007779900|+30.927400080| 2.6612
164.33309970000|+39.15688077000|-0.541|164.333099700|+39.156880770| 1.1315
143.09712060000|+42.09306680000|-1.324|143.097120600|+42.093066800| 3.6028
125.98190660000|+26.86847096000|-0.956|125.981906600|+26.868470960| 2.8292
261.20070410000|+33.82178715000|-2.190|261.200704100|+33.821787150| 1.3208
167.79101900000|+39.62723444000|-1.968|167.791019000|+39.627234440| 1.6718
013.17335517000|+00.47090469600|-2.000|013.173355170|+00.470904696| 1.0445
154.26380380000|+08.19010785300|-1.398|154.263803800|+08.190107853| 3.7810
154.52359890000|+08.14485018400|-0.988|154.523598900|+08.144850184| 3.5441
180.98756800000|+40.31522128000|-1.126|180.987568000|+40.315221280| 2.5225
030.83023607000|-00.01210012800|-1.076|030.830236070|-00.012100128| 2.4535
031.06920061000|-00.04301212700|-1.949|031.069200610|-00.043012127| 1.3450
169.84283410000|+19.52115007000|-0.929|169.842834100|+19.521150070| 3.5420
278.89148330000|+40.91886746000|-1.433|278.891483300|+40.918867460| 2.8145
225.93526270000|+33.20806037000|-2.420|225.935262700|+33.208060370| 2.8937
226.63593840000|+30.78584622000|-0.735|226.635938400|+30.785846220| 3.2912
191.55627460000|-07.51900282900|-2.258|191.556274600|-07.519002829| 0.5409
113.24927950000|+66.08241767000|-1.623|113.249279500|+66.082417670| 1.7642
113.81762430000|+66.29031506000|-2.190|113.817624300|+66.290315060| 2.5610
161.92557370000|+43.09571912000|-0.764|161.925573700|+43.095719120| 1.5599
027.85565571000|+00.48131011000|-1.355|027.855655710|+00.481310110| 3.1689
034.66796642000|-00.79797041400|-0.783|034.667966420|-00.797970414| 2.4041
341.03145350000|+22.08316525000|-2.359|341.031453500|+22.083165250| 3.7582
036.01298528000|-00.67657368100|-2.421|036.012985280|-00.676573681| 3.1421
199.73356360000|+40.25713875000|-1.692|199.733563600|+40.257138750| 1.6262
183.63601760000|+40.71662634000|-1.034|183.636017600|+40.716626340| 2.6503
115.04820890000|+64.88643511000|-0.821|115.048208900|+64.886435110| 2.7013
157.12383230000|+28.31728985000|-1.442|157.123832300|+28.317289850| 2.0902
156.29223250000|+28.47474277000|-1.355|156.292232500|+28.474742770| 3.6999
227.07320330000|+32.70960204000|-1.412|227.073203300|+32.709602040| 2.5362
227.06454640000|+32.69113631000|-1.510|227.064546400|+32.691136310| 1.5128
227.12155990000|+32.65390816000|-1.816|227.121559900|+32.653908160| 3.0911
227.42454990000|+32.49068365000|-2.295|227.424549900|+32.490683650| 1.4257
141.91668960000|+42.00236496000|-1.308|141.916689600|+42.002364960| 2.8945
191.49936030000|-06.53865620100|-1.517|191.499360300|-06.538656201| 2.0596
185.87929190000|+33.95662291000|-0.663|185.879291900|+33.956622910| 2.4049
223.13784420000|+29.93496773000|-1.880|223.137844200|+29.934967730| 1.9526
157.89963060000|+30.23925173000|-0.225|157.899630600|+30.239251730| 2.8955
013.56592279000|+00.98332492700|-0.787|013.565922790|+00.983324927| 2.3947
184.23126450000|+26.18652333000|-1.519|184.231264500|+26.186523330| 2.2714
135.40945090000|+17.16188038000|-1.127|135.409450900|+17.161880380| 2.2452
180.06270920000|+05.55234327800|-1.517|180.062709200|+05.552343278| 3.8490
165.85931640000|+30.64094916000|-1.861|165.859316400|+30.640949160| 2.2732
221.40352540000|+40.70763839000|-1.619|221.403525400|+40.707638390| 1.7247
207.48351560000|+42.84391910000|-1.895|207.483515600|+42.843919100| 2.3237
222.01226960000|+40.41814905000|-2.274|222.012269600|+40.418149050| 1.7769
205.59637080000|+39.52776663000|-1.694|205.596370800|+39.527766630| 3.0072
120.07443310000|+48.47710663000|-1.533|120.074433100|+48.477106630| 2.4473
168.40733840000|+19.66517427000|-0.571|168.407338400|+19.665174270| 2.0468
169.91668390000|+19.85081575000|-1.167|169.916683900|+19.850815750| 0.8864
226.34909170000|+31.74674313000|-0.573|226.349091700|+31.746743130| 3.2410
203.33199110000|+31.65200847000|-1.487|203.331991100|+31.652008470| 2.4444
185.68950340000|+33.42988355000|-1.743|185.689503400|+33.429883550| 1.6436
126.58619040000|+15.83904425000|-2.187|126.586190400|+15.839044250| 2.0264
241.10217250000|+14.51415767000|-1.751|241.102172500|+14.514157670| 1.4788
241.55582600000|+14.84303544000|-1.325|241.555826000|+14.843035440| 1.3224
032.52983659000|-00.39347991500|-1.531|032.529836590|-00.393479915| 2.1238
038.42515614000|-00.21612243300|-2.586|038.425156140|-00.216122433| 3.8963
020.50393588000|+06.04280885200|-1.617|020.503935880|+06.042808852| 2.5263
130.15049400000|+26.44349044000|-1.472|130.150494000|+26.443490440| 1.3721
198.90117240000|+38.55820147000|-1.180|198.901172400|+38.558201470| 3.8637
180.21136990000|+13.61431842000|-1.609|180.211369900|+13.614318420| 2.7491
222.98094720000|+12.13762440000|-1.334|222.980947200|+12.137624400| 2.5793
223.05813110000|+12.25980152000|-0.747|223.058131100|+12.259801520| 1.6618
182.45300930000|+14.01500798000|-1.165|182.453009300|+14.015007980| 1.3458
142.70138330000|+42.17311232000|-1.925|142.701383300|+42.173112320| 3.6096
143.61168200000|+42.66629755000|-1.506|143.611682000|+42.666297550| 3.4629
264.27772050000|+63.32798195000|-0.841|264.277720500|+63.327981950| 3.1040
260.40082390000|+63.51752415000|-1.528|260.400823900|+63.517524150| 1.6485
259.61139620000|+35.89264791000|-1.997|259.611396200|+35.892647910| 2.8392
154.56324390000|+41.72134619000|-0.732|154.563243900|+41.721346190| 0.9528
154.85471370000|+41.78728155000|-0.332|154.854713700|+41.787281550| 3.4685
036.16088665000|-00.21134042100|-2.453|036.160886650|-00.211340421| 1.2713
036.38331332000|-00.22764960500|-1.461|036.383313320|-00.227649605| 1.9326
054.27083342000|-00.89375109500|-1.902|054.270833420|-00.893751095| 1.8921
340.16966100000|+22.48980601000|-1.005|340.169661000|+22.489806010| 0.9975
207.57457040000|+28.45858113000|-2.643|207.574570400|+28.458581130| 3.2818
038.87466055000|-00.33277656800|-2.027|038.874660550|-00.332776568| 3.2970
160.39304560000|+17.73613292000|-1.623|160.393045600|+17.736132920| 2.5047
155.70428990000|+42.19013661000|-1.730|155.704289900|+42.190136610| 1.6151
113.83361590000|+65.31113779000|-1.895|113.833615900|+65.311137790| 1.9206
114.18041270000|+65.25708420000|-2.366|114.180412700|+65.257084200| 0.8487
036.40997462000|-00.23982795900|-1.729|036.409974620|-00.239827959| 1.5190
034.58883610000|+00.06873102100|-1.068|034.588836100|+00.068731021| 2.2480
226.67743550000|+31.75424583000|-1.448|226.677435500|+31.754245830| 2.0338
226.77581270000|+33.23451308000|-0.520|226.775812700|+33.234513080| 2.4196
226.92955520000|+33.18373443000|-1.684|226.929555200|+33.183734430| 2.9890
227.05782700000|+33.28417094000|-0.540|227.057827000|+33.284170940| 2.7602
164.36663960000|+22.94881966000|-1.802|164.366639600|+22.948819660| 2.6435
190.14323850000|-08.04511560400|-0.766|190.143238500|-08.045115604| 3.9853
039.85134492000|-00.28869571900|-1.862|039.851344920|-00.288695719| 3.4931
169.70772230000|+20.35656760000|-1.214|169.707722300|+20.356567600| 3.2026
259.94062150000|+64.35419422000|-1.364|259.940621500|+64.354194220| 1.8075
260.95045280000|+64.41236238000|-2.308|260.950452800|+64.412362380| 1.1563
224.36429890000|+53.79980707000|-1.445|224.364298900|+53.799807070| 2.8451
163.68434960000|+44.00950659000|-0.813|163.684349600|+44.009506590| 2.4379
254.09760380000|+42.34564276000|-2.198|254.097603800|+42.345642760| 1.6296
254.36446240000|+42.31255516000|-3.060|254.364462400|+42.312555160| 1.3588
179.20281100000|+04.98241850500|-1.535|179.202811000|+04.982418505| 2.9187
179.70680270000|+05.73394539500|-1.297|179.706802700|+05.733945395| 1.1892
181.84951030000|+14.52640580000|-0.649|181.849510300|+14.526405800| 1.5439
192.13752600000|-08.41061426000|-1.695|192.137526000|-08.410614260| 0.9714
192.19373020000|-08.23191327000|-1.215|192.193730200|-08.231913270| 2.9996
208.48108940000|+27.20344934000|-1.686|208.481089400|+27.203449340| 2.3549
259.86799170000|+35.30648902000|-1.303|259.867991700|+35.306489020| 1.7049
155.17757340000|+08.54188156600|-2.557|155.177573400|+08.541881566| 3.7336
222.88643520000|+40.70067909000|-1.382|222.886435200|+40.700679090| 1.1560
191.14257390000|+36.21277692000|-1.481|191.142573900|+36.212776920| 1.2517
190.60114860000|+36.17349089000|-1.450|190.601148600|+36.173490890| 3.8217
190.58647370000|+36.23151071000|-1.931|190.586473700|+36.231510710| 1.2687
190.28841810000|+36.26488915000|-0.555|190.288418100|+36.264889150| 2.2184
170.30460750000|+16.27385395000|-3.319|170.304607500|+16.273853950| 1.3993
169.75974300000|+20.36812602000|-1.923|169.759743000|+20.368126020| 2.9594
169.56342370000|+18.81683686000|-0.583|169.563423700|+18.816836860| 2.7118
237.82231930000|+25.35985050000|-2.838|237.822319300|+25.359850500| 1.1083
254.52992960000|+42.62376004000|-0.898|254.529929600|+42.623760040| 1.7345
254.88919230000|+42.24742474000|-1.099|254.889192300|+42.247424740| 1.9588
228.05586840000|+07.55663459600|-1.365|228.055868400|+07.556634596| 2.6399
038.37499186000|+00.08674996100|-1.488|038.374991860|+00.086749961| 2.6902
286.76517530000|+37.70382898000|-1.386|286.765175300|+37.703828980| 2.8969
227.76419830000|+31.80899850000|-0.807|227.764198300|+31.808998500| 1.5243
036.87030987000|+22.12148034000|-0.991|036.870309870|+22.121480340| 1.3479
171.83681330000|+16.34793843000|-1.214|171.836813300|+16.347938430| 1.0803
153.48556530000|+08.96028925400|-1.802|153.485565300|+08.960289254| 1.8699
130.27028250000|+25.38519399000|-1.308|130.270282500|+25.385193990| 1.6897
171.12686790000|+16.04581207000|-1.992|171.126867900|+16.045812070| 3.7605
169.77670670000|+16.52902370000|-0.695|169.776706700|+16.529023700| 3.1009
222.81314860000|+39.36006216000|-1.322|222.813148600|+39.360062160| 2.3867
129.29444820000|+25.05243071000|-1.462|129.294448200|+25.052430710| 1.6230
182.27183720000|+14.80346093000|-1.400|182.271837200|+14.803460930| 3.0897
181.61036750000|+14.91143327000|-1.950|181.610367500|+14.911433270| 3.9248
123.08501750000|+11.22252068000|-1.466|123.085017500|+11.222520680| 1.9087
220.89285470000|+39.00451092000|-1.315|220.892854700|+39.004510920| 3.0341
209.30037100000|+27.91029933000|-2.131|209.300371000|+27.910299330| 2.2427
201.75792400000|+29.88402092000|-1.205|201.757924000|+29.884020920| 1.8371
015.34988299000|-00.61798495300|-1.437|015.349882990|-00.617984953| 0.9753
191.80365520000|-07.01473566100|-1.662|191.803655200|-07.014735661| 1.2561
169.33849400000|+15.70688110000|-1.116|169.338494000|+15.706881100| 1.8797
039.67363086000|+00.06579654100|-1.282|039.673630860|+00.065796541| 3.6093
039.90639918000|+00.06838896800|-1.971|039.906399180|+00.068388968| 1.0037
039.98988587000|+00.13419495500|-1.031|039.989885870|+00.134194955| 3.9785
036.03084551000|+00.59076690500|-0.945|036.030845510|+00.590766905| 2.2559
030.47282932000|-00.61524232900|-1.294|030.472829320|-00.615242329| 1.2663
221.46103920000|+40.94813872000|-0.633|221.461039200|+40.948138720| 2.3449
046.07587186000|-00.62738960500|-1.990|046.075871860|-00.627389605| 3.7918
174.81968700000|+22.88806319000|-1.455|174.819687000|+22.888063190| 1.8723
118.92433780000|+08.26677767500|-1.751|118.924337800|+08.266777675| 1.4986
133.67170370000|+22.45948656000|-1.335|133.671703700|+22.459486560| 2.3426
191.26118050000|-07.64642725300|-2.894|191.261180500|-07.646427253| 3.4523
216.95003220000|+28.32643739000|-1.419|216.950032200|+28.326437390| 1.5428
180.72520660000|+19.10312891000|-1.398|180.725206600|+19.103128910| 2.2689
261.92265710000|+63.36497967000|-2.449|261.922657100|+63.364979670| 0.7893
355.80555390000|+08.00296602400|-0.208|355.805553900|+08.002966024| 2.7125
225.01768020000|+12.76709392000|-1.347|225.017680200|+12.767093920| 1.2949
150.85649950000|+35.23251588000|-0.467|150.856499500|+35.232515880| 2.1055
156.62580290000|+36.11676075000|-1.473|156.625802900|+36.116760750| 3.5957
139.07331570000|+30.50501882000|-0.620|139.073315700|+30.505018820| 2.7869
154.66121590000|+35.99681693000|-1.414|154.661215900|+35.996816930| 2.9626
112.16736070000|+39.39681060000|-2.134|112.167360700|+39.396810600| 2.2151
354.23516740000|+07.73934539200|-1.065|354.235167400|+07.739345392| 1.4542
139.39126210000|+37.20963118000|-1.521|139.391262100|+37.209631180| 2.8996
179.82565620000|+06.62270913800|-1.524|179.825656200|+06.622709138| 1.6243
179.79700150000|+06.89249972400|-1.336|179.797001500|+06.892499724| 1.6863
221.18368390000|+39.30406854000|-2.411|221.183683900|+39.304068540| 3.2103
221.38928000000|+39.23040193000|-1.530|221.389280000|+39.230401930| 2.0547
132.96125020000|+31.67621194000|-1.427|132.961250200|+31.676211940| 2.8389
232.06588760000|+40.49444059000|-0.550|232.065887600|+40.494440590| 2.0822
143.30312830000|+30.27028901000|-1.073|143.303128300|+30.270289010| 3.8565
187.02495800000|+40.24684396000|-1.487|187.024958000|+40.246843960| 3.1268
033.18099497000|+05.78762341500|-0.837|033.180994970|+05.787623415| 1.5884
016.73232040000|+01.00469681800|-1.581|016.732320400|+01.004696818| 3.2513
191.79770900000|+37.33660956000|-1.891|191.797709000|+37.336609560| 3.8717
175.86722530000|+26.83573638000|-1.943|175.867225300|+26.835736380| 3.4822
176.19691270000|+26.90873904000|-1.431|176.196912700|+26.908739040| 1.6900
202.39430160000|+51.18450847000|-1.443|202.394301600|+51.184508470| 1.9263
123.00074780000|+65.53242554000|-1.581|123.000747800|+65.532425540| 3.6363
227.76890580000|+32.24374637000|-1.910|227.768905800|+32.243746370| 2.2365
033.27658996000|+06.23111677400|-1.058|033.276589960|+06.231116774| 2.9253
033.33454031000|+06.26028611000|-1.399|033.334540310|+06.260286110| 1.3426
190.44205540000|+19.20878940000|-2.072|190.442055400|+19.208789400| 1.1123
047.09832714000|-00.42777989300|-1.751|047.098327140|-00.427779893| 2.3729
188.71320520000|+14.37190204000|-1.397|188.713205200|+14.371902040| 0.9140
111.31263740000|+39.91933156000|-1.374|111.312637400|+39.919331560| 3.6837
222.40060820000|+38.91086526000|-1.941|222.400608200|+38.910865260| 1.4953
216.23344080000|+28.38513281000|-1.884|216.233440800|+28.385132810| 3.9912
190.93761060000|-07.37455886700|-1.490|190.937610600|-07.374558867| 2.0457
189.17026830000|+20.15308228000|-1.521|189.170268300|+20.153082280| 2.5856
186.04189230000|+40.68894970000|-1.227|186.041892300|+40.688949700| 2.0816
121.24977380000|+18.57363668000|-1.327|121.249773800|+18.573636680| 1.1985
354.86800560000|+08.13331067000|-1.508|354.868005600|+08.133310670| 1.5990
115.61813220000|+66.11101064000|-1.436|115.618132200|+66.111010640| 2.2187
117.48385790000|+66.14584035000|-0.591|117.483857900|+66.145840350| 1.5015
118.68758110000|+66.99768761000|-2.437|118.687581100|+66.997687610| 1.4740
171.59163720000|+17.55225812000|-2.433|171.591637200|+17.552258120| 2.2961
047.89067255000|-00.53478765500|-2.038|047.890672550|-00.534787655| 3.8857
007.56300000200|+08.15379003900|-1.171|007.563000002|+08.153790039| 1.6598
122.01073110000|+66.98165108000|-1.716|122.010731100|+66.981651080| 3.1491
179.81303090000|+22.20952606000|-1.512|179.813030900|+22.209526060| 2.0709
007.50341113600|+08.55835957800|-0.287|007.503411136|+08.558359578| 3.1161
007.04866972200|+06.33286526500|-2.333|007.048669722|+06.332865265| 1.1103
333.61096500000|+00.62281111600|-1.228|333.610965000|+00.622811116| 1.8286
006.96004640500|+06.80941026600|-1.069|006.960046405|+06.809410266| 2.6649
116.02214490000|+17.65687215000|-1.184|116.022144900|+17.656872150| 3.6759
232.35213630000|+40.17987808000|-2.308|232.352136300|+40.179878080| 1.8698
232.43025070000|+40.19888753000|-1.233|232.430250700|+40.198887530| 2.9307
232.47725850000|+40.20807801000|-2.389|232.477258500|+40.208078010| 1.5624
232.50631180000|+40.13912563000|-1.328|232.506311800|+40.139125630| 0.5857
032.45682626000|+06.70231409200|-2.389|032.456826260|+06.702314092| 3.7298
230.76219270000|+38.45087583000|-0.376|230.762192700|+38.450875830| 2.1990
034.12588417000|+06.71475782500|-1.538|034.125884170|+06.714757825| 3.7518
032.68310813000|+07.26045541000|-1.671|032.683108130|+07.260455410| 2.4613
221.62183270000|+39.66948875000|-1.441|221.621832700|+39.669488750| 1.4576
032.24362510000|+07.59805311200|-0.497|032.243625100|+07.598053112| 2.6425
055.66381071000|+00.34804502700|-1.254|055.663810710|+00.348045027| 3.4828
123.87768540000|+65.95634227000|-1.114|123.877685400|+65.956342270| 2.0469
212.52230610000|+45.45877330000|-1.009|212.522306100|+45.458773300| 3.6313
162.25783610000|+14.64302543000|-1.313|162.257836100|+14.643025430| 1.4597
186.85228240000|+40.65309350000|-2.068|186.852282400|+40.653093500| 1.0110
229.96752080000|+06.33708135700|-1.294|229.967520800|+06.337081357| 0.9082
230.58635810000|+38.90181501000|-1.765|230.586358100|+38.901815010| 2.3306
230.63417000000|+38.90791377000|-1.089|230.634170000|+38.907913770| 2.6129
215.24344990000|+28.63876122000|-0.685|215.243449900|+28.638761220| 2.6072
236.77877880000|+16.19937462000|-1.546|236.778778800|+16.199374620| 1.9733
207.32226280000|+18.11597533000|-1.255|207.322262800|+18.115975330| 1.9613
217.76774870000|+16.25085116000|-2.682|217.767748700|+16.250851160| 2.5840
143.85161680000|+29.51273298000|-1.483|143.851616800|+29.512732980| 1.7721
